customer_id,Recency,Frequency,Monetary,Loyalty
13096,394,1,419.70000000000005,One-time
13097,33,28,13324.10000000002,Repeat
13098,1,28,28882.440000000013,Repeat
13099,99,1,207.35999999999999,One-time
13101,234,4,695.4000000000001,Repeat
13102,1,37,11380.099999999968,Repeat
13103,40,3,709.64,Repeat
13104,3,9,1709.1000000000001,Repeat
13105,436,1,72.0,One-time
13106,133,2,603.46,Repeat
13107,44,9,5253.069999999998,Repeat
13108,373,2,748.46,Repeat
13109,60,3,1134.0300000000002,Repeat
13110,31,12,2957.469999999999,Repeat
13111,719,1,321.88000000000005,One-time
13112,541,1,20.6,One-time
13113,1,37,18230.069999999996,Repeat
13114,731,1,234.37999999999997,One-time
13115,12,10,5494.699999999995,Repeat
13116,138,1,501.14000000000004,One-time
13117,22,18,2255.66,Repeat
13118,20,9,2415.4100000000035,Repeat
13119,669,1,134.9,One-time
13120,239,1,30.599999999999998,One-time
13121,269,1,283.7299999999999,One-time
13122,94,2,922.3900000000002,Repeat
13123,473,2,506.74999999999994,Repeat
13124,90,4,4641.659999999997,Repeat
13125,524,1,148.62,One-time
13126,5,13,3774.8099999999986,Repeat
13127,78,1,259.16999999999996,One-time
13128,631,1,263.5,One-time
13129,452,2,233.25,Repeat
13130,94,1,64.0,One-time
13131,23,7,3313.7699999999995,Repeat
13132,262,1,77.3,One-time
13133,274,3,200.45,Repeat
13134,86,6,2475.2299999999996,Repeat
13135,197,2,3371.45,Repeat
13136,56,13,6274.559999999997,Repeat
13137,11,16,7586.939999999965,Repeat
13138,22,7,1274.0100000000002,Repeat
13139,16,8,8202.98,Repeat
13140,108,5,1054.9199999999998,Repeat
13141,85,17,7656.0799999999945,Repeat
13142,19,1,307.0899999999999,One-time
13143,585,1,405.1,One-time
13144,333,2,135.35,Repeat
13145,40,7,1128.52,Repeat
13146,26,1,228.91,One-time
13147,10,4,712.8000000000001,Repeat
13148,29,26,8497.819999999976,Repeat
13149,14,4,1676.0599999999997,Repeat
13150,484,3,449.9699999999999,Repeat
13151,296,3,2465.210000000003,Repeat
13152,417,7,2146.380000000001,Repeat
13153,6,1,486.22,One-time
13154,399,3,1624.8400000000008,Repeat
13155,33,6,1370.4800000000005,Repeat
13156,385,3,1586.540000000001,Repeat
13157,49,9,5687.36,Repeat
13158,95,5,1508.1800000000005,Repeat
13159,9,4,1429.3500000000006,Repeat
13160,22,1,91.8,One-time
13161,313,2,472.13,Repeat
13162,122,16,9275.489999999998,Repeat
13163,610,1,17.65,One-time
13164,569,2,372.20000000000005,Repeat
13165,46,3,1451.1600000000005,Repeat
13166,283,2,875.9300000000001,Repeat
13167,19,5,1125.1499999999999,Repeat
13168,36,5,1840.7300000000005,Repeat
13169,64,3,840.08,Repeat
13170,27,1,108.81000000000002,One-time
13171,22,3,468.4099999999999,Repeat
13172,400,1,69.6,One-time
13173,4,11,2399.820000000003,Repeat
13174,16,12,7995.359999999986,Repeat
13175,582,2,831.45,Repeat
13176,46,1,481.49000000000007,One-time
13177,65,2,512.2,Repeat
13178,26,21,14059.189999999982,Repeat
13179,619,1,572.3100000000001,One-time
13180,607,1,86.10000000000001,One-time
13181,381,1,359.69,One-time
13182,45,1,121.17999999999999,One-time
13183,8,15,7036.180000000003,Repeat
13184,15,10,1668.950000000001,Repeat
13185,268,1,71.4,One-time
13186,40,3,1575.8900000000003,Repeat
13187,337,4,341.3599999999999,Repeat
13188,11,1,114.60000000000001,One-time
13189,19,2,260.68,Repeat
13190,544,3,570.66,Repeat
13191,658,1,164.69000000000003,One-time
13192,95,6,2558.5799999999995,Repeat
13193,61,1,112.08,One-time
13194,136,2,472.78,Repeat
13195,414,1,136.73000000000002,One-time
13196,11,7,3068.8399999999997,Repeat
13197,610,1,373.0100000000001,One-time
13198,10,8,4974.229999999995,Repeat
13199,4,67,15964.20999999999,Repeat
13200,19,4,870.09,Repeat
13201,502,4,1233.0600000000004,Repeat
13202,394,7,1580.3000000000004,Repeat
13203,10,10,2648.2500000000014,Repeat
13204,731,1,966.66,One-time
13205,443,1,2803.2,One-time
13206,400,13,8308.189999999997,Repeat
13207,15,4,535.86,Repeat
13208,59,9,1976.3000000000002,Repeat
13209,30,13,8509.51,Repeat
13210,94,1,353.47999999999996,One-time
13211,10,10,2618.7699999999986,Repeat
13212,20,3,786.8299999999998,Repeat
13213,57,11,3851.5199999999995,Repeat
13214,418,7,3264.229999999994,Repeat
13215,402,1,81.6,One-time
13216,268,1,333.74,One-time
13217,122,4,666.48,Repeat
13218,127,1,62.64,One-time
13219,618,1,76.23,One-time
13220,78,5,1336.09,Repeat
13221,240,2,847.4100000000001,Repeat
13222,577,1,88.5,One-time
13223,200,6,969.1200000000002,Repeat
13224,60,2,2155.9499999999994,Repeat
13225,3,16,16260.070000000002,Repeat
13226,273,2,312.45999999999987,Repeat
13227,202,1,257.7,One-time
13228,81,1,358.0,One-time
13229,226,1,160.95,One-time
13230,4,30,6120.009999999995,Repeat
13232,13,7,1328.3500000000013,Repeat
13233,74,4,1176.4599999999998,Repeat
13234,673,2,346.49999999999994,Repeat
13235,212,1,1031.0699999999997,One-time
13236,25,2,744.8500000000003,Repeat
13237,388,1,642.9999999999999,One-time
13238,17,6,1006.6299999999993,Repeat
13239,262,5,1594.6900000000007,Repeat
13240,96,8,1475.7899999999995,Repeat
13241,412,1,112.53000000000004,One-time
13242,112,7,699.3999999999996,Repeat
13243,203,5,1220.3799999999994,Repeat
13244,93,1,121.74000000000001,One-time
13245,51,2,989.2199999999999,Repeat
13246,18,11,3351.749999999998,Repeat
13247,18,4,501.12,Repeat
13248,125,2,465.6799999999999,Repeat
13249,92,9,1608.9300000000005,Repeat
13250,461,2,253.09,Repeat
13251,402,1,252.68000000000004,One-time
13252,394,2,399.3,Repeat
13253,157,4,2951.1099999999988,Repeat
13254,376,1,51.410000000000004,One-time
13255,9,3,678.76,Repeat
13257,436,1,149.75,One-time
13258,12,5,1009.4300000000001,Repeat
13259,62,9,1402.5400000000031,Repeat
13260,61,1,557.6200000000001,One-time
13261,269,2,944.1,Repeat
13262,263,3,573.4499999999998,Repeat
13263,1,39,8676.199999999964,Repeat
13264,443,1,722.56,One-time
13265,53,5,2092.6600000000008,Repeat
13266,11,19,6135.039999999999,Repeat
13267,3,36,9429.809999999998,Repeat
13268,18,11,3174.749999999999,Repeat
13269,1,28,8537.319999999987,Repeat
13270,366,1,590.0,One-time
13271,37,1,211.48999999999992,One-time
13272,31,2,276.56000000000006,Repeat
13273,113,1,138.97999999999996,One-time
13274,409,1,360.85,One-time
13275,384,2,238.85999999999996,Repeat
13276,64,5,1891.9099999999996,Repeat
13277,16,7,523.3,Repeat
13278,41,4,1435.8499999999995,Repeat
13279,78,1,137.75,One-time
13280,122,7,2293.3300000000017,Repeat
13281,439,1,350.84999999999997,One-time
13282,18,4,1313.1899999999996,Repeat
13283,60,4,373.36,Repeat
13284,331,1,201.19,One-time
13285,23,6,3364.59,Repeat
13286,600,1,734.9100000000001,One-time
13287,603,3,781.5900000000001,Repeat
13288,443,5,927.61,Repeat
13289,724,1,307.95,One-time
13290,438,1,208.63,One-time
13291,156,11,3270.7899999999963,Repeat
13292,39,5,994.51,Repeat
13293,392,6,1192.9399999999998,Repeat
13294,190,3,1689.5300000000002,Repeat
13295,360,4,1101.9700000000005,Repeat
13296,137,6,792.5099999999999,Repeat
13297,8,7,4368.620000000002,Repeat
13298,1,1,360.0,One-time
13299,268,3,1218.7000000000005,Repeat
13300,169,3,1285.51,Repeat
13301,104,4,618.0899999999998,Repeat
13302,155,2,159.2,Repeat
13303,400,1,61.72,One-time
13304,351,4,1217.9900000000002,Repeat
13305,4,16,3616.4100000000035,Repeat
13306,430,1,53.65,One-time
13307,120,3,273.34,Repeat
13308,23,4,1670.3700000000001,Repeat
13309,7,6,1706.369999999999,Repeat
13310,28,5,1541.200000000001,Repeat
13311,4,2,598.57,Repeat
13312,451,1,124.75,One-time
13313,22,12,3445.3200000000033,Repeat
13314,2,3,775.9400000000002,Repeat
13315,689,1,310.26,One-time
13316,37,10,12940.819999999996,Repeat
13317,66,19,6486.090999999994,Repeat
13318,1,3,640.76,Repeat
13319,5,58,21323.220000000005,Repeat
13320,78,6,2211.6000000000004,Repeat
13321,72,2,567.36,Repeat
13322,17,1,199.48,One-time
13323,3,5,787.85,Repeat
13324,36,18,10513.47,Repeat
13325,82,1,675.3,One-time
13326,432,1,281.76,One-time
13327,39,20,9134.479999999992,Repeat
13328,316,1,1308.48,One-time
13329,32,8,4808.7699999999995,Repeat
13330,93,6,2796.1000000000017,Repeat
13331,402,1,262.40000000000003,One-time
13332,14,1,350.9,One-time
13333,411,3,1015.7399999999999,Repeat
13334,82,5,6201.7999999999965,Repeat
13336,77,1,795.12,One-time
13337,546,1,1575.26,One-time
13338,158,4,2445.6200000000003,Repeat
13339,201,1,860.1200000000002,One-time
13340,45,12,22100.559999999998,Repeat
13341,261,1,775.8499999999999,One-time
13343,178,1,353.43,One-time
13344,68,3,2511.6900000000014,Repeat
13345,288,1,389.50000000000006,One-time
13346,463,6,299.40000000000003,Repeat
13347,70,1,341.36,One-time
13348,64,1,233.76,One-time
13349,11,1,247.31999999999996,One-time
13350,16,2,979.1199999999999,Repeat
13351,66,1,373.94,One-time
13352,60,1,397.9800000000001,One-time
13354,71,1,743.5300000000003,One-time
13355,122,1,674.7,One-time
13356,80,1,768.2400000000001,One-time
13357,257,5,3805.5099999999993,Repeat
13358,269,1,439.03000000000003,One-time
13359,64,2,1043.3100000000002,Repeat
13360,432,4,1553.6500000000005,Repeat
13361,472,2,1450.5000000000002,Repeat
13362,9,7,5394.07,Repeat
13363,18,3,1723.8600000000004,Repeat
13364,71,1,134.96,One-time
13365,34,2,2225.3700000000013,Repeat
13366,50,1,56.160000000000004,One-time
13367,432,1,510.2,One-time
13368,257,4,1121.5000000000002,Repeat
13369,366,1,308.28000000000003,One-time
13370,372,1,754.8700000000003,One-time
13371,505,2,2297.6600000000008,Repeat
13372,90,1,378.64,One-time
13373,61,6,7587.189999999994,Repeat
13374,415,2,422.80000000000007,Repeat
13375,89,2,1792.2300000000002,Repeat
13376,99,3,1019.7600000000003,Repeat
13377,397,2,1552.8800000000003,Repeat
13379,26,3,572.5599999999997,Repeat
13380,433,1,62.4,One-time
13381,32,12,8224.369999999997,Repeat
13382,281,5,1387.58,Repeat
13383,544,1,305.28000000000003,One-time
13384,31,11,6680.829999999998,Repeat
13385,330,1,534.5700000000002,One-time
13386,414,2,835.46,Repeat
13387,417,1,186.93999999999994,One-time
13388,131,3,1185.65,Repeat
13389,11,3,797.96,Repeat
13390,75,1,544.0799999999999,One-time
13391,204,1,59.8,One-time
13392,677,1,91.14,One-time
13393,584,4,1131.45,Repeat
13394,2,19,6621.699999999993,Repeat
13395,185,3,1180.2300000000005,Repeat
13396,29,2,1360.9899999999998,Repeat
13397,73,10,3191.87,Repeat
13398,192,2,670.3399999999999,Repeat
13399,464,3,275.4,Repeat
13400,583,1,310.83000000000004,One-time
13402,127,4,1226.85,Repeat
13403,18,3,229.5,Repeat
13404,1,2,252.48999999999998,Repeat
13405,74,6,1213.8110000000001,Repeat
13406,427,2,568.9200000000001,Repeat
13407,579,3,2244.7000000000003,Repeat
13408,2,106,50174.782000000014,Repeat
13410,24,9,2201.96,Repeat
13411,107,1,213.55000000000004,One-time
13412,620,1,487.34999999999997,One-time
13413,640,6,429.44000000000005,Repeat
13414,134,6,2494.14,Repeat
13415,473,4,784.17,Repeat
13416,44,3,940.8000000000001,Repeat
13417,5,6,1669.4900000000002,Repeat
13418,12,31,11559.659999999998,Repeat
13419,64,1,221.05999999999995,One-time
13420,150,2,159.85,Repeat
13421,40,8,4058.7500000000005,Repeat
13422,64,1,2626.3000000000006,One-time
13423,429,1,217.02999999999997,One-time
13424,450,1,572.7699999999999,One-time
13425,108,5,3390.43,Repeat
13426,1,22,8167.379999999987,Repeat
13427,19,6,1006.5300000000001,Repeat
13428,10,3,478.5399999999999,Repeat
13429,11,4,1006.8000000000001,Repeat
13430,19,2,679.45,Repeat
13431,67,8,3316.240000000003,Repeat
13432,571,2,439.1000000000001,Repeat
13433,501,4,658.3200000000002,Repeat
13434,74,5,1666.8600000000004,Repeat
13435,5,9,4447.329999999999,Repeat
13436,2,1,196.88999999999996,One-time
13437,14,7,3408.0599999999995,Repeat
13438,547,1,46.5,One-time
13439,255,3,986.6099999999999,Repeat
13440,423,7,1295.2500000000007,Repeat
13441,92,2,720.9,Repeat
13442,667,3,419.87,Repeat
13443,449,6,1273.1600000000005,Repeat
13444,374,2,619.0799999999999,Repeat
13445,626,1,241.89999999999998,One-time
13446,430,11,3881.889999999999,Repeat
13447,23,3,1129.14,Repeat
13448,17,13,8745.929999999984,Repeat
13449,24,1,291.88,One-time
13450,27,13,4120.04,Repeat
13451,26,11,7090.059999999991,Repeat
13452,259,3,729.8,Repeat
13453,166,3,781.6899999999997,Repeat
13454,641,1,219.86999999999998,One-time
13455,25,6,2212.9900000000002,Repeat
13456,18,6,1766.7199999999998,Repeat
13457,689,2,148.22,Repeat
13458,7,16,11959.269999999984,Repeat
13459,625,2,1160.4099999999996,Repeat
13460,29,2,183.44,Repeat
13461,39,6,4160.000000000001,Repeat
13462,253,5,1153.8500000000001,Repeat
13464,58,6,3097.6399999999994,Repeat
13465,446,2,931.1199999999999,Repeat
13466,184,5,1013.3499999999998,Repeat
13467,11,2,1071.91,Repeat
13468,2,72,12793.279999999986,Repeat
13469,653,1,82.4,One-time
13470,99,2,165.0,Repeat
13471,1,4,2501.839999999998,Repeat
13472,464,2,592.24,Repeat
13473,61,8,2657.7600000000016,Repeat
13474,236,3,646.5900000000003,Repeat
13475,191,4,1431.7800000000009,Repeat
13476,179,5,2061.4700000000003,Repeat
13477,38,11,2819.1700000000033,Repeat
13478,469,5,2215.7800000000007,Repeat
13479,201,4,851.3699999999999,Repeat
13480,417,2,627.82,Repeat
13481,46,11,3830.840000000004,Repeat
13482,232,2,336.0900000000001,Repeat
13483,66,1,140.34000000000003,One-time
13484,241,3,790.7199999999999,Repeat
13485,233,11,3019.219999999999,Repeat
13486,78,3,1122.4099999999999,Repeat
13487,58,5,846.8699999999999,Repeat
13488,17,23,14205.959999999986,Repeat
13489,105,4,449.52,Repeat
13490,654,1,154.25,One-time
13491,52,27,4467.660000000001,Repeat
13492,136,3,1269.8400000000006,Repeat
13493,275,2,618.63,Repeat
13494,312,1,316.26,One-time
13495,8,10,4863.309999999998,Repeat
13496,11,2,653.3299999999999,Repeat
13497,283,6,1166.8300000000006,Repeat
13498,730,1,327.37999999999994,One-time
13499,18,5,1159.11,Repeat
13500,23,4,1466.3,Repeat
13501,288,3,2885.1100000000015,Repeat
13502,17,5,780.5000000000001,Repeat
13503,71,6,1859.2399999999993,Repeat
13504,64,1,295.93,One-time
13505,73,4,4393.629999999999,Repeat
13506,316,5,1338.0799999999997,Repeat
13507,3,4,2479.159999999999,Repeat
13508,244,2,287.05,Repeat
13509,9,8,1114.72,Repeat
13510,1,11,4558.290000000005,Repeat
13511,677,1,282.76,One-time
13512,261,4,713.3900000000001,Repeat
13513,127,3,824.5900000000001,Repeat
13514,74,4,815.9,Repeat
13515,73,6,1265.8200000000002,Repeat
13516,21,4,1685.2600000000004,Repeat
13517,60,3,2128.42,Repeat
13518,86,1,627.16,One-time
13519,78,2,343.21,Repeat
13520,59,11,6606.000000000003,Repeat
13521,1,3,1071.7299999999998,Repeat
13522,30,1,125.80000000000001,One-time
13523,33,6,4534.5700000000015,Repeat
13524,41,5,680.1800000000001,Repeat
13525,15,2,628.78,Repeat
13526,738,2,1182.0000000000005,Repeat
13527,34,12,4541.29,Repeat
13529,79,2,307.76,Repeat
13530,634,1,402.98,One-time
13531,205,6,1433.07,Repeat
13532,34,1,210.30999999999983,One-time
13533,183,3,269.09000000000015,Repeat
13534,2,35,7720.900000000022,Repeat
13535,403,1,89.5,One-time
13536,1,7,3444.3899999999985,Repeat
13537,426,2,717.85,Repeat
13538,43,12,3103.1300000000015,Repeat
13539,86,7,1569.3600000000006,Repeat
13540,467,3,632.3900000000001,Repeat
13541,427,2,785.25,Repeat
13542,377,17,3959.4899999999934,Repeat
13543,634,2,1439.6099999999997,Repeat
13544,40,6,790.2000000000006,Repeat
13545,391,2,364.92999999999984,Repeat
13546,12,5,1086.2400000000005,Repeat
13547,408,1,167.07999999999996,One-time
13548,96,3,901.44,Repeat
13549,26,8,1005.7999999999997,Repeat
13550,383,1,342.54999999999995,One-time
13551,319,2,244.19999999999996,Repeat
13552,66,22,6948.919999999998,Repeat
13553,675,1,499.59999999999974,One-time
13554,380,7,1629.3500000000024,Repeat
13555,74,13,8891.839999999993,Repeat
13556,429,2,200.82000000000002,Repeat
13557,28,13,3032.2599999999993,Repeat
13558,6,4,594.5199999999999,Repeat
13559,513,2,990.0,Repeat
13560,7,1,171.42000000000004,One-time
13561,216,11,1803.400000000001,Repeat
13562,82,8,4838.180000000005,Repeat
13563,84,2,777.5300000000001,Repeat
13564,144,37,16498.97000000003,Repeat
13565,19,3,414.7999999999998,Repeat
13566,41,5,1688.6000000000017,Repeat
13567,428,4,1079.2900000000004,Repeat
13568,173,1,187.05000000000004,One-time
13569,17,4,726.5400000000003,Repeat
13570,243,1,239.49000000000004,One-time
13571,13,26,4537.259999999993,Repeat
13572,206,1,1384.25,One-time
13573,50,6,904.5200000000001,Repeat
13574,411,1,404.45000000000005,One-time
13575,23,5,732.0699999999997,Repeat
13576,10,28,11202.590000000006,Repeat
13577,25,11,3489.2800000000057,Repeat
13578,409,1,147.66,One-time
13579,15,5,1374.3399999999995,Repeat
13580,406,1,107.75,One-time
13581,309,2,280.53000000000003,Repeat
13582,390,2,241.68,Repeat
13583,156,2,1445.0310000000002,Repeat
13584,307,3,385.69999999999993,Repeat
13585,531,3,684.54,Repeat
13586,541,1,127.28000000000002,One-time
13587,64,4,1673.4999999999998,Repeat
13588,16,9,2478.949999999998,Repeat
13589,15,6,1120.74,Repeat
13590,11,18,6336.04,Repeat
13591,65,7,2093.940000000001,Repeat
13592,36,4,247.95999999999995,Repeat
13593,108,14,5493.289999999995,Repeat
13594,53,2,533.32,Repeat
13595,517,3,784.4800000000005,Repeat
13596,6,2,664.1099999999999,Repeat
13597,400,2,396.71,Repeat
13598,47,5,761.9600000000002,Repeat
13599,1,33,9811.039999999999,Repeat
13600,312,2,518.4200000000001,Repeat
13601,45,4,1159.99,Repeat
13602,65,4,1025.17,Repeat
13603,26,1,164.34,One-time
13604,659,1,717.6199999999999,One-time
13605,387,2,522.67,Repeat
13606,29,3,276.74999999999994,Repeat
13607,40,2,1075.8100000000004,Repeat
13608,541,1,232.05000000000007,One-time
13609,593,1,167.35000000000002,One-time
13610,12,14,2103.7100000000055,Repeat
13611,89,10,3297.930000000001,Repeat
13612,633,1,818.29,One-time
13613,453,5,1039.8500000000004,Repeat
13614,24,6,2332.7400000000007,Repeat
13615,319,8,6272.529999999997,Repeat
13616,568,2,283.85,Repeat
13617,40,8,1278.7500000000005,Repeat
13618,174,1,177.34000000000003,One-time
13619,545,2,224.93999999999997,Repeat
13620,528,1,112.34000000000002,One-time
13621,117,1,213.85,One-time
13622,696,1,658.95,One-time
13623,31,10,2533.059999999998,Repeat
13624,388,1,462.0800000000001,One-time
13625,597,1,301.26,One-time
13626,253,2,707.0400000000001,Repeat
13627,59,7,2245.9000000000005,Repeat
13628,676,1,310.14000000000004,One-time
13629,23,19,13370.859999999999,Repeat
13630,5,7,2031.7800000000002,Repeat
13631,100,11,3070.42,Repeat
13632,25,8,3645.8099999999995,Repeat
13634,33,16,5033.769999999993,Repeat
13635,68,4,2999.1599999999994,Repeat
13636,37,5,949.1199999999999,Repeat
13637,52,3,804.2999999999998,Repeat
13638,16,1,122.64000000000001,One-time
13639,74,2,1346.2699999999995,Repeat
13640,611,1,405.0,One-time
13641,641,5,1016.4700000000003,Repeat
13642,216,4,472.1999999999999,Repeat
13643,31,10,2156.77,Repeat
13644,16,4,2624.260000000001,Repeat
13645,120,1,252.1,One-time
13646,400,2,326.24999999999983,Repeat
13647,10,8,3041.6800000000007,Repeat
13648,400,8,1764.0200000000002,Repeat
13649,257,6,1453.6800000000007,Repeat
13650,17,10,3288.0000000000027,Repeat
13651,35,3,226.85000000000002,Repeat
